filename,stage,split,taxon_id,taxon_name,taxon_group,observation_id,x_suture,y_suture,x_exuviae,y_exuviae,w_exuviae,h_exuviae,x_organism,y_organism,w_organism,h_organism,taxon_group_Chelicerata,taxon_group_Crustacea,taxon_group_Hexapoda,taxon_group_Myriapoda,dist_centroids,box_overlap,size_ratio,dist_suture_exuviae,dist_suture_organism,has_suture,ex_mean_r,ex_mean_g,ex_mean_b,ex_std_rgb,ex_var_gray,ex_mean_gray,org_mean_r,org_mean_g,org_mean_b,org_std_rgb,org_var_gray,org_mean_gray
264505049.jpg,post-moult,val,85057,Cordulegaster boltonii,Hexapoda,264505049,194.0,131.0,28.0,67.0,199.0,108.0,174.0,102.0,109.0,356.0,0.0,0.0,1.0,0.0,188.36666371733614,0.06856646640792528,0.5538604267601278,67.24767653978834,152.94198246393958,1.0,132.5819839940443,120.29052670761213,86.6287455797506,53.21698949736646,2199.705188577044,120.13847012841988,110.41204514998454,101.98069786619936,60.347438408411506,46.3156832861822,1519.8087776453917,99.75337594062468
264460565.jpg,post-moult,train,709538,Venustria superba,Hexapoda,264460565,189.0,146.0,132.0,36.0,161.0,126.0,119.0,137.0,114.0,302.0,0.0,0.0,1.0,0.0,192.49220763449102,0.04838184291708981,0.5892296967584524,52.547597471245055,142.59382875847047,1.0,58.03100660554077,59.79838312136449,33.868677905944985,35.871269712066365,1154.736340507223,56.30977028492556,62.34405135354944,64.52375973045196,46.64738003950273,60.10579886412905,3865.3865700078295,61.8355408388521
264347800.jpg,exuviae,train,47826,Cancer productus,Crustacea,264347800,,,44.0,14.0,339.0,468.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
264007699.jpg,exuviae,train,459638,Pagurus pubescens,Crustacea,264007699,,,84.0,64.0,295.0,378.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
264007512.jpg,exuviae,train,459588,Hyas araneus,Crustacea,264007512,,,55.0,37.0,361.0,285.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
263966088.jpg,post-moult,train,1270321,Nisitrus malaya,Hexapoda,263966088,,,242.0,89.0,109.0,128.0,30.0,105.0,190.0,159.0,0.0,0.0,1.0,0.0,174.3688618991361,0.0,0.461833829857663,-1.0,-1.0,0.0,146.40187786697248,130.9762758027523,116.60622133027523,47.78611758163305,2196.1189951752585,133.92581708715596,164.0108242303873,143.4540549486925,116.81575637206222,36.29737734246397,912.1232876309614,146.54812975835816
263724091.jpg,exuviae,train,244625,Halmus chalybeus,Hexapoda,263724091,220.0,233.0,157.0,65.0,160.0,248.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
263497730.jpg,exuviae,train,47188,Pachygrapsus crassipes,Crustacea,263497730,,,91.0,47.0,375.0,186.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
263497405.jpg,exuviae,train,48342,Hemigrapsus nudus,Crustacea,263497405,,,14.0,23.0,412.0,193.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
263495759.jpg,exuviae,val,47826,Cancer productus,Crustacea,263495759,,,476.0,272.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
263352407.jpg,post-moult,val,424590,Dindymus versicolor,Hexapoda,263352407,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
263211647.jpg,post-moult,train,51221,Procambarus clarkii,Crustacea,263211647,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
263099625.jpg,exuviae,train,154947,Tylobolus claremontus,Myriapoda,263099625,179.0,230.0,130.0,223.0,127.0,198.0,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
263015266.jpg,exuviae,train,81882,Amphipsalta,Hexapoda,263015266,,,55.0,80.0,400.0,234.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
262658924.jpg,exuviae,train,116721,Metacarcinus gracilis,Crustacea,262658924,,,24.0,151.0,312.0,263.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
262493839.jpg,exuviae,train,1486692,Telchinia issoria,Hexapoda,262493839,,,134.0,93.0,234.0,200.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
262463393.jpg,exuviae,val,47299,Panulirus argus,Crustacea,262463393,271.0,102.0,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
262342087.jpg,exuviae,train,49723,Pugettia producta,Crustacea,262342087,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
262266073.jpg,moulting,train,68315,Lyssomanes viridis,Chelicerata,262266073,,,196.0,161.0,197.0,137.0,198.0,69.0,114.0,162.0,1.0,0.0,0.0,0.0,88.77218032694702,0.21293059743309228,1.4613926792289365,-1.0,-1.0,0.0,133.66212160509838,136.14954240616547,87.8644632998629,52.573049576758116,2170.3022585281105,129.89380858868427,116.04153129737925,116.74117392246048,63.48380983322504,53.83913857252045,2473.297098824775,110.46534546242148
262255777.jpg,moulting,train,47927,Anisoptera,Hexapoda,262255777,237.0,128.0,24.0,24.0,263.0,102.0,108.0,102.0,258.0,190.0,0.0,0.0,1.0,0.0,146.71826743797106,0.060041928721174004,0.5472460220318237,97.21753956977105,69.0,1.0,69.2889361067621,56.98389622008499,41.20573324386789,39.67369307962085,1399.8562297510687,58.86993961082532,78.58827009383926,72.38982048143615,53.50385556915545,63.16065476257735,4077.070326442333,72.08788249694003
262154506.jpg,exuviae,train,52523,Carcinus maenas,Crustacea,262154506,,,45.0,8.0,407.0,400.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
261868935.jpg,exuviae,train,671747,Laccoptera rugosicollis,Hexapoda,261868935,,,193.0,122.0,155.0,279.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
261828210.jpg,moulting,train,372860,Fulgoromorpha,Hexapoda,261828210,147.0,287.0,94.0,216.0,84.0,155.0,147.0,181.0,132.0,137.0,0.0,0.0,1.0,0.0,88.68483523128404,0.1131629804595233,0.7199734571997346,12.776932339180638,75.90948557327997,1.0,94.0857910906298,104.18655913978495,74.19032258064516,53.0850771989986,2608.6845958126573,97.72980030721966,132.10014377350143,143.1765096217651,113.52643220526433,59.12347184806444,2990.0706157124114,136.48180712231806
261813534.jpg,exuviae,train,367432,Taliepus nuttallii,Crustacea,261813534,,,25.0,92.0,289.0,323.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
261435460.jpg,moulting,train,61415,Psychidae,Hexapoda,261435460,218.0,115.0,15.0,19.0,242.0,176.0,193.0,16.0,240.0,288.0,0.0,0.0,1.0,0.0,184.76471524617463,0.11213762344695763,0.6162037037037037,82.38931969618392,105.11898020814318,1.0,77.71013335837716,70.32895848985726,62.074286250939146,70.34921392399042,4917.605571609388,71.59562828700226,82.95231481481481,73.23577835648148,68.95419560185185,60.1211300011696,3584.0932437680085,75.65464409722222
261340323.jpg,post-moult,train,353296,Seliza vidua,Hexapoda,261340323,131.0,213.0,16.0,193.0,179.0,95.0,102.0,76.0,287.0,140.0,0.0,0.0,1.0,0.0,168.90899916819114,0.03885840933037823,0.42322050771528125,37.50333318519835,132.66216491524628,1.0,107.79223757718319,107.24045868862099,94.13690091149662,44.59522394866147,1797.9999490126959,105.91396648044693,128.9802638128422,119.64733698357392,96.97336983573918,55.48236459195808,2887.822666779978,119.85156794425087
261301776.jpg,exuviae,train,243961,Cicada orni,Hexapoda,261301776,48.0,204.0,16.0,81.0,177.0,229.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
261078824.jpg,post-moult,train,623454,Coenomorpha nervosa,Hexapoda,261078824,85.0,83.0,225.0,8.0,0.0,0.0,24.0,195.0,195.0,282.0,0.0,0.0,1.0,0.0,343.9422189845265,0.0,0.0,158.8238017426859,255.6193459032395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137.66052009456266,118.63795235497363,115.17257683215131,70.74499798625253,4765.558830235165,123.94991816693944
260995659.jpg,moulting,val,420789,Cebrenninus,Chelicerata,260995659,161.0,233.0,90.0,12.0,146.0,232.0,81.0,218.0,150.0,211.0,1.0,0.0,0.0,0.0,195.6252795525159,0.05926668391101914,1.0702053712480253,105.01904589168576,90.63801630662489,1.0,30.5751062824752,25.75602267359471,20.56031530467643,48.223357467401215,2306.415318306196,26.52450401511573,36.77816745655608,36.807646129541865,36.50837282780411,52.67624752811576,2725.2365304522964,36.68303317535545
260978435.jpg,post-moult,train,47158,Insecta,Hexapoda,260978435,,,255.0,128.0,165.0,164.0,59.0,20.0,228.0,194.0,0.0,0.0,1.0,0.0,188.96891278726244,0.0401517362124307,0.6117742810634834,-1.0,-1.0,0.0,139.8929046563193,116.05321507760532,96.2379896526238,44.69511963482744,1754.3428145756411,120.92494456762749,80.30925574244891,64.63784138180503,58.88270935069633,25.346688046401322,572.6560947438359,68.67570989328992
260545525.jpg,moulting,val,122238,Porcellio scaber,Crustacea,260545525,244.0,143.0,194.0,125.0,150.0,90.0,192.0,49.0,66.0,99.0,0.0,1.0,0.0,0.0,83.95385637360562,0.07930179937506734,2.0661157024793386,36.796738985948195,48.386465049639654,1.0,132.70474074074073,134.2685185185185,133.96866666666668,60.728246352930945,3493.4890010644717,133.7654814814815,149.55035200489746,146.6441689623508,138.6489133761861,51.10558600467359,2531.0247906947893,146.59703091521274
260485104.jpg,post-moult,train,132694,Ensifera,Hexapoda,260485104,153.0,217.0,46.0,117.0,152.0,157.0,103.0,252.0,180.0,166.0,0.0,0.0,1.0,0.0,156.52875135258697,0.040461532504743096,0.798661311914324,37.72598573927526,124.59534501738017,1.0,25.9503436138116,28.115906805229635,24.159528997653368,48.390000126570776,2359.977239906388,27.016049279249078,58.7282797858099,61.27761044176707,53.39477911646586,74.90719130488854,5750.050552400363,59.607530120481925
260390807.jpg,exuviae,train,49723,Pugettia producta,Crustacea,260390807,,,19.0,161.0,335.0,192.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
260339958.jpg,exuviae,train,48302,Limulus polyphemus,Chelicerata,260339958,,,67.0,33.0,314.0,245.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
260279155.jpg,post-moult,train,55295,Grapsus grapsus,Crustacea,260279155,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
260133134.jpg,moulting,train,47157,Lepidoptera,Hexapoda,260133134,149.0,303.0,91.0,142.0,168.0,119.0,134.0,171.0,235.0,143.0,0.0,0.0,1.0,0.0,86.79429704767475,0.2656622665123858,0.5949114715072162,104.77714445431313,119.02310700027957,1.0,122.84693877551021,124.84143657462985,113.3298319327731,64.41174143257423,3863.504326938358,122.93422368947579,135.5995536378515,133.44564796905223,126.65237315875613,52.814319866115326,2663.3339595381995,133.3197738431781
260089901.jpg,post-moult,train,130361,Plagiognathus,Hexapoda,260089901,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
260022136.jpg,exuviae,train,334716,Mictyris longicarpus,Crustacea,260022136,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
259987610.jpg,exuviae,train,68912,Dysdera crocata,Chelicerata,259987610,,,140.0,115.0,188.0,148.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
259940381.jpg,exuviae,train,61373,Grapsus tenuicrustatus,Crustacea,259940381,,,54.0,163.0,222.0,135.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
259668493.jpg,moulting,train,48957,Arilus cristatus,Hexapoda,259668493,241.0,108.0,179.0,36.0,111.0,119.0,208.0,128.0,74.0,109.0,0.0,0.0,1.0,0.0,87.63133001387118,0.1036468330134357,1.6376146788990826,14.089002803605371,74.60730527233912,1.0,122.05163146339616,139.0484518131577,69.94064652888183,64.37014081363786,3303.939402094644,126.08320084790672,106.79630547979171,105.05702950657079,43.930820728985864,55.84729385144886,1969.2355498946238,98.59484254897099
259590317.jpg,post-moult,train,321684,Tigrosa georgicola,Chelicerata,259590317,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
259433729.jpg,moulting,train,118890,Conocephalus,Hexapoda,259433729,330.0,203.0,242.0,95.0,156.0,134.0,201.0,146.0,168.0,140.0,0.0,0.0,1.0,0.0,64.35060217278468,0.31109996163267717,0.8887755102040816,42.20189569201838,46.84015371452148,1.0,70.60610409491007,53.585725220053575,37.70976846536548,67.43150147661294,4285.754283259931,56.86562380405664,98.18813775510205,70.82631802721089,45.122151360544215,69.00534509409698,4138.03813080632,76.08069727891156
259118537.jpg,exuviae,train,47867,Sparassidae,Chelicerata,259118537,,,302.0,372.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
259054576.jpg,exuviae,train,210219,Necora puber,Crustacea,259054576,,,78.0,58.0,335.0,279.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
259047199.jpg,post-moult,train,143606,Nogodinidae,Hexapoda,259047199,,,278.0,110.0,127.0,161.0,91.0,35.0,179.0,170.0,0.0,0.0,1.0,0.0,175.75906804486647,0.0,0.6719355898784095,-1.0,-1.0,0.0,64.24189367633393,58.35124957206436,60.67110089499682,62.60491262767815,3804.8551895745823,60.37653445493226,77.6755175813342,79.94222806441012,80.04541570818272,70.50863337321199,4920.670514177931,79.27229707525468
258952210.jpg,exuviae,train,339927,Crossopriza lyoni,Chelicerata,258952210,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258931617.jpg,exuviae,train,323679,Austroargiolestes amabilis,Hexapoda,258931617,,,98.0,67.0,259.0,200.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
258922456.jpg,post-moult,val,353296,Seliza vidua,Hexapoda,258922456,,,312.0,177.0,173.0,111.0,49.0,55.0,250.0,108.0,0.0,0.0,1.0,0.0,256.2274380311367,0.0,0.7112222222222222,-1.0,-1.0,0.0,85.10055720460345,87.82497526428162,64.61630995157007,71.51867391916771,5319.139516171554,84.366036556788,122.95907407407407,115.89248148148148,82.69403703703703,72.49916440203917,5219.304896558298,114.22581481481481
258730787.jpg,exuviae,train,153169,Palaemon elegans,Crustacea,258730787,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258730786.jpg,moulting,train,153169,Palaemon elegans,Crustacea,258730786,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258730785.jpg,moulting,train,153169,Palaemon elegans,Crustacea,258730785,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258730781.jpg,moulting,train,153169,Palaemon elegans,Crustacea,258730781,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258701147.jpg,exuviae,train,47188,Pachygrapsus crassipes,Crustacea,258701147,,,35.0,32.0,431.0,193.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258672945.jpg,exuviae,train,459588,Hyas araneus,Crustacea,258672945,,,33.0,99.0,397.0,247.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258535401.jpg,moulting,train,48124,Tettigoniidae,Hexapoda,258535401,,,105.0,77.0,125.0,119.0,133.0,154.0,144.0,100.0,0.0,0.0,1.0,0.0,77.2172260574025,0.16166025157731836,1.0329861111111112,-1.0,-1.0,0.0,108.4603025210084,120.89095798319327,73.3578487394958,50.52782630507987,2165.501457806652,111.74957983193278,121.45569444444445,135.61979166666666,90.58569444444444,55.033489376302164,2802.8215246479554,126.22868055555556
258322397.jpg,exuviae,train,47190,Grapsidae,Crustacea,258322397,,,81.0,42.0,175.0,422.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258219406.jpg,exuviae,train,202315,Romaleon antennarium,Crustacea,258219406,,,96.0,89.0,183.0,224.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
258086353.jpg,exuviae,train,208187,Macrotristria angularis,Hexapoda,258086353,,,148.0,77.0,186.0,371.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
258010847.jpg,post-moult,train,244227,Hypocysta,Hexapoda,258010847,230.0,341.0,205.0,324.0,93.0,104.0,176.0,108.0,79.0,244.0,0.0,0.0,1.0,0.0,150.37286989347513,0.050820386234935386,0.5017638514214567,41.07614879708174,111.94306588619055,1.0,124.69427212572374,148.10907775020678,58.47363523573201,53.325830366927065,1613.8765580519964,130.88957816377172,166.24507159161652,194.06770076779415,89.52879228055613,51.47851899422875,462.59880811276054,173.83985266652832
257738141.jpg,exuviae,val,52523,Carcinus maenas,Crustacea,257738141,,,26.0,24.0,394.0,272.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
257704215.jpg,moulting,train,636278,Gryllacris,Hexapoda,257704215,170.0,125.0,33.0,52.0,200.0,115.0,71.0,150.0,234.0,292.0,0.0,0.0,1.0,0.0,194.4408650464197,0.03109264569738298,0.336611637981501,40.11545836706842,171.9447585708852,1.0,50.28513043478261,45.180608695652175,36.311217391304346,54.08103026680979,2897.116161814745,45.703478260869566,71.49123346212387,70.73390118253133,58.10587167778949,70.94985950808079,5039.585612654017,69.51542559419272
257302011.jpg,exuviae,train,50190,Cicadoidea,Hexapoda,257302011,,,87.0,7.0,320.0,392.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
257296962.jpg,exuviae,val,176578,Okanagana,Hexapoda,257296962,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
257254151.jpg,post-moult,train,424357,Eurymerodesmus,Myriapoda,257254151,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
257242088.jpg,moulting,train,209685,Cicadinae,Hexapoda,257242088,241.0,142.0,195.0,27.0,174.0,118.0,149.0,118.0,263.0,170.0,0.0,0.0,1.0,0.0,117.00961498953836,0.07759645877378435,0.4592261239096399,69.40461079784254,72.67220926874316,1.0,63.38096629651276,52.461328657705046,41.927089421391,36.65521143541699,1142.6589577244329,54.53219364893824,73.18349362558712,70.38340416014314,66.10078282263476,60.58047324352297,3321.8652777898533,70.73375083873854
257154767.jpg,post-moult,train,52523,Carcinus maenas,Crustacea,257154767,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
256757252.jpg,post-moult,train,1535303,Gargara rubrogranulata,Hexapoda,256757252,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
256464345.jpg,moulting,val,247410,Idiarthron,Hexapoda,256464345,156.0,182.0,138.0,21.0,87.0,241.0,92.0,219.0,170.0,188.0,0.0,0.0,1.0,0.0,171.55902774264024,0.07605822795104299,0.6560387984981226,47.859168400631454,132.67252918370102,1.0,62.29064720751657,67.71946391949254,58.326560785997046,72.4881309600216,5360.159831019813,65.01516669051367,61.95416145181477,62.935106382978724,56.279443053817275,88.0533476918411,8005.317524086545,61.876314142678346
256390865.jpg,exuviae,train,55295,Grapsus grapsus,Crustacea,256390865,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
256051380.jpg,moulting,train,356216,Arcte coerula,Hexapoda,256051380,259.0,137.0,251.0,101.0,26.0,49.0,231.0,132.0,30.0,64.0,0.0,0.0,1.0,0.0,42.5,0.059721300597213006,0.6635416666666667,12.539936203984453,29.966648127543394,1.0,91.04788069073783,108.30141287284144,37.996860282574566,40.12029307112787,840.7964315903878,95.12637362637362,88.55364583333333,103.50885416666667,42.98385416666667,35.44506286017827,638.1735145399306,92.13854166666667
255952576.jpg,exuviae,train,51635,Hapalogaster mertensii,Crustacea,255952576,,,33.0,10.0,250.0,364.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
255870749.jpg,exuviae,train,435052,Macrobrachium lar,Crustacea,255870749,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
255719038.jpg,exuviae,train,49723,Pugettia producta,Crustacea,255719038,,,38.0,74.0,427.0,309.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
255301367.jpg,exuviae,val,48302,Limulus polyphemus,Chelicerata,255301367,,,88.0,195.0,202.0,159.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
255301317.jpg,post-moult,train,48302,Limulus polyphemus,Chelicerata,255301317,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
255252644.jpg,exuviae,val,58423,Phidippus octopunctatus,Chelicerata,255252644,,,52.0,37.0,246.0,448.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
254668223.jpg,exuviae,train,208179,Thopha saccata,Hexapoda,254668223,170.0,280.0,136.0,207.0,94.0,140.0,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
254436129.jpg,moulting,train,53227,Boisea trivittata,Hexapoda,254436129,239.0,282.0,175.0,238.0,246.0,173.0,38.0,47.0,266.0,248.0,0.0,0.0,1.0,0.0,199.22662974612606,0.07267749300702757,0.6451309725927723,72.71347880551446,130.17296186228538,1.0,133.65240377837304,119.94823534940552,114.6840547018187,55.017338987355615,2711.595772707749,123.44995065557592,158.34124120785836,115.03233385884064,90.14869330584526,58.40264187670722,2097.0386019095363,125.1463285229202
254379497.jpg,moulting,train,49525,Scutelleridae,Hexapoda,254379497,348.0,175.0,280.0,67.0,139.0,127.0,278.0,162.0,123.0,105.0,0.0,0.0,1.0,0.0,84.5931439302264,0.14504045549895114,1.3668602400309717,44.52527372178637,40.40420770167385,1.0,87.13374497252592,99.62952472667536,60.521441114824675,45.68278082552466,1667.8693639192568,91.43210785702146,140.347348044909,88.8418118466899,58.90391018195896,49.45267207466027,671.7314113589119,100.82229965156795
254038967.jpg,exuviae,val,48302,Limulus polyphemus,Chelicerata,254038967,,,55.0,83.0,157.0,323.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
254008654.jpg,post-moult,train,353524,Neosparassus diana,Chelicerata,254008654,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
253729052.jpg,moulting,val,1598440,Songaraneus,Chelicerata,253729052,164.0,218.0,96.0,4.0,140.0,261.0,63.0,201.0,158.0,204.0,1.0,0.0,0.0,0.0,170.20061692015102,0.131639570854999,1.133655994043187,83.5239486614468,87.80091115700337,1.0,46.10684181718665,45.097783251231526,41.77799671592775,60.898076355826156,3749.661706887713,45.02041598248495,64.1494167287168,74.50744601638124,63.4207930007446,60.41484313905371,3711.577503337794,70.14491809381981
253697088.jpg,pre-moult,train,153680,Hypselistes florens,Chelicerata,253697088,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
253591697.jpg,post-moult,train,407459,Dolomedes minor,Chelicerata,253591697,,,170.0,69.0,200.0,165.0,142.0,182.0,160.0,203.0,1.0,0.0,0.0,0.0,140.4563989286355,0.11710113279650608,1.0160098522167487,-1.0,-1.0,0.0,99.2540303030303,109.79733333333333,54.17363636363636,41.576367865639604,1198.0244398448117,100.3029393939394,81.52336822660098,83.22444581280789,42.13029556650246,35.29739970532694,832.793440145622,78.04775246305418
253578165.jpg,post-moult,val,950198,Yoyetta timothyi,Hexapoda,253578165,,,99.0,230.0,114.0,167.0,215.0,125.0,66.0,214.0,0.0,0.0,1.0,0.0,122.90748553281854,0.0,1.3479184367034833,-1.0,-1.0,0.0,110.51334173757748,106.29346570017859,68.55383968904297,54.938008689839585,2927.04490276887,103.24908078579682,111.84175870858114,111.66956952704616,90.07044746530728,54.191081467256595,3196.844836958505,109.26522231662419
253520299.jpg,exuviae,train,127112,Zoropsis spinimana,Chelicerata,253520299,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
253398282.jpg,exuviae,train,336380,Olios argelasius,Chelicerata,253398282,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
252972405.jpg,pre-moult,train,83854,Magicicada,Hexapoda,252972405,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
252877963.jpg,moulting,train,1263867,Lipotactes,Hexapoda,252877963,187.0,211.0,121.0,44.0,126.0,224.0,119.0,196.0,194.0,200.0,0.0,0.0,1.0,0.0,143.61058456812992,0.15654334621755936,0.7274226804123711,55.08175741568164,89.81091247727082,1.0,46.00907029478458,40.190511621315196,37.52324263038549,64.7309120985116,4170.318403210369,41.58613236961451,54.334329896907214,57.237474226804125,51.39634020618557,78.32207754597654,6271.05099978478,55.669536082474224
252820198.jpg,exuviae,train,356216,Arcte coerula,Hexapoda,252820198,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,
252653669.jpg,moulting,train,59283,Pachygrapsus marmoratus,Crustacea,252653669,,,101.0,90.0,189.0,357.0,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,
